decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus,date,excluded_notes,geometry,state
-43.090772,147.249065,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,c54b7508-4342-4d82-bb5d-a374e5ca3701,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.090022,147.249873,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,8c297838-95c1-4102-9701-44a2bb726d2c,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.089346,147.250485,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,668c224b-95b7-4f22-a1fb-2887921170a9,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.088444,147.250788,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,58eea384-dcd7-47f8-833d-ea225e3d3070,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.088303,147.737962,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,c06d71f0-06f9-4c06-a3a8-e9abbaa7f657,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.088219,147.250787,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,35e91cf1-62ce-4f90-badc-de6370ee5ca7,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.086768,147.251531,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,b5f4b476-35fd-4214-aac4-8ef4d7cfe2d0,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.077401,147.256271,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,722111d1-8850-4a2c-908a-d0a5df55c77d,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.072252,147.038176,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,f488ee82-0444-4fdd-912a-4e02cafb0e70,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.071617,147.74765,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,f700bd8c-7c1f-4875-be06-0dc153c7d717,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.071271,147.863251,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,0eda28aa-9df7-4dcb-a151-90e2c9baea36,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.063213,147.864342,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,20e1f18f-2013-4783-950e-a8cd260d68fb,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.062304,147.753481,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,503bc8bc-397d-4386-b011-6b4b2f553098,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.059619,147.254969,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,c3968563-9945-4b56-8b77-e601179d7624,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.059394,147.254968,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,b398c7ff-d1b2-464e-b047-272020fe8b67,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.059169,147.254967,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,78ccd68a-315d-425a-b01f-eaa5d357b731,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.057792,147.029988,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,beeab74a-5de8-461c-96d4-dd83ba02143f,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.055785,147.258023,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,92b4200f-07c9-4590-ad77-2a9cfff4fdb9,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.054229,147.865063,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,1b3d338e-8642-4e2e-9317-9fcbb164cc62,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.053923,147.048418,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,c128d637-69d3-4205-b49e-d35c34e2f391,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.051254,147.262596,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,35432976-6cb4-4636-9fd3-7ddd0592c021,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.049246,147.2626,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,d84a0671-ff84-48e9-9a09-7342dca7fb3c,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.048843,147.865233,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,5e7098d0-81e7-4cf6-9372-0dcc889263b9,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.0486174,147.4810398,NA,Oryctolagus cuniculus,https://biodiversity.org.au/afd/taxa/692effa3-b719-495f-a86f-ce89e2981652,5a022d6f-1af8-4bfc-ab7c-e1c53f567168,Tasmanian Museum and Art Gallery provider for OZCAM,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.047894,147.263515,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,50cd849f-72a0-4740-9b0d-ad238af369d3,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.047821,147.263613,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,ec87be03-190b-4dc8-929c-15f91d00781c,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.047668,147.263821,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,e7abc148-4c48-43a2-bc5b-f23cd343b096,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.043836,147.265953,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,bd3be38d-9f16-45d6-9eb6-a8fa07591037,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.042425,147.044357,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,dd045d6d-3a0c-4a68-9c1e-c934da00e575,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.041357,147.266863,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,9fffe467-8f9e-4ea2-87de-bbaa0a31080c,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.041357,147.266863,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,0344ec54-9685-40ab-8808-9cd58dcb9b23,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.040196,147.266785,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,a55f237b-f7f7-4c8c-b1b3-8406b95899f1,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.038486,147.266041,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,1f68120a-3843-4563-b86b-ca60610ab77b,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.036359,147.864517,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,d6c019ff-76a1-43df-a5c2-d1f976fa1b54,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.034047,147.26585,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,60890a00-e68d-41df-a00a-ca0a61603dee,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.030606,147.461679,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,d0dea858-1693-4a43-b95d-01d583617490,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.026995,146.90441,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,be4b3bed-9372-473f-869e-d19d256182ea,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.024435,147.883546,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,cbc41609-37e4-402a-ba6b-dae9b6bc5eff,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.022962,147.052677,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,d31bd924-35da-4e06-ac09-2f30a0264398,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.020431,147.489682,NA,Oryctolagus cuniculus,https://biodiversity.org.au/afd/taxa/692effa3-b719-495f-a86f-ce89e2981652,20fed15c-19f4-4c41-b4d2-9aa8dc1d83ce,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.017808,147.058993,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,a93b8ae1-6d9c-4034-8e89-581d17d47f89,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.015745,147.271428,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,54cbe47a-2d16-4539-8edd-510a3d430c22,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.014254,147.495916,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,1f2190b4-9d0b-420a-8aee-129f48c7dfd4,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.011291,147.926391,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,f07caa2e-7612-4fe9-94ee-aec9aae22190,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.008564,147.066604,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,896b3109-1656-4f3a-b75a-afdf41a3e885,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.007729,147.27219,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,aac8957c-6456-4942-900a-d5d537d58faf,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-43.006799,147.06708,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,e3fb0529-abca-4cea-a7e2-9a538d176748,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.998006,147.939968,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,df931fc1-0e3f-4074-b756-dca0c2a36d0b,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.99768,147.297014,NA,Oryctolagus cuniculus,https://biodiversity.org.au/afd/taxa/692effa3-b719-495f-a86f-ce89e2981652,8bc16bee-bf27-4410-baf6-a8ddd3eff2bf,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.997439,147.93769,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,16a2a8de-b46b-432c-a89f-90c358d442a6,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.988921,147.925454,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,e871e624-4099-4529-a416-8fec28d70597,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.988254,146.883617,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,881020b8-f6b8-406e-83d8-323565514540,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.988254,146.883617,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,e43886b3-91d8-4722-ab9d-967508c566a7,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.987823,147.920887,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,da584787-3fd9-414c-b378-fc639cb6d0c2,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.98612,147.184455,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,476cecb7-349b-4d40-a53b-ea39a49ddbc3,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.985585,147.09046,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,eb1ce17b-2d67-4f66-bb37-d9dd4e0d9000,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.985161,147.916039,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,0bb22ace-fcfc-40e1-b9c6-41539f4f4d6b,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.981708,147.200337,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,01ffc10c-5de2-4c34-8d56-a438d6e3367e,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.981099,147.04798,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,deab0ba2-82c1-4380-9261-8930767da750,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.981082,147.175695,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,a336c988-9d89-474b-b2bc-669c40406459,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.980619,147.205007,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,da204f0a-5596-40c7-b6e4-4ab93c0ee88b,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.979962,147.131269,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,6d08f8fb-681f-4fbf-8934-9a886ab244fc,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.979962,147.131269,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,ec3a27a3-c159-4ced-82f2-d8ac76585dec,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.979825,147.125173,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,82d673cf-7a75-4583-9359-74da091b4b9e,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.979763,147.123947,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,8618b722-11be-40d9-b628-aa199fddabdd,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.979763,147.123947,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,874c65ae-d682-440b-9902-1e79e88baa8b,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.979666,147.113227,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,1894efcf-003d-4e92-b0be-0c3cb56654bd,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.979049,147.162443,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,0a225ca6-4c80-41bc-8962-b1f611eab1d4,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.978949,147.119174,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,66ee0227-f6f7-4bb7-a870-f0c4cd91fd09,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.978602,147.166011,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,b7eb179b-2546-4901-9153-b3fe8b6a8786,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.977161,147.16001,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,f4a4b02a-26de-426f-8562-2ab0a11498b0,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.975299,147.547111,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,b06df229-1849-4af1-8d58-aebf4fd896aa,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.972161,147.271175,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,1877de31-afdc-4614-adb6-66ea9b0a5950,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-42.971476,147.230299,NA,Oryctolagus cuniculus cuniculus,https://biodiversity.org.au/afd/taxa/a9a44f03-07d0-4ffa-8bbb-eb92c8768141,6719058b-6b0a-4214-8490-3151a2ca4194,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
